"price","likesCount","reviewsCount","totalScore","rating","reviewerNumberOfReviews","text","name","title","stars"
,"0","13546","4.8",,,"I was in my last trimester when I moved to Bhubaneswar, after doing a lot of research I settled for AMRI and boy am I glad that I did. The staff and in fact everyone there is wonderful, polite and helpful. The hospital itself is very clean and hygienic so you don’t have to worry about that. The doctors are great listeners and quick with solutions. The staff is caring and quick. I cannot recommend my consultant, Dr Monika Gupta enough. She is literally one of the best doctors I’ve had. She listens and understands your problem before providing a solution. I am so so glad that I delivered at AMRI, cause I couldn’t have been at a better place.","Shivangi Wagh","Manipal Hospitals, Bhubaneswar","5"
,"3","13546","4.8",,,"This is the best hospital and the service provided was pleasent. Nursing staffs are well behaved and caring specially Sister Runu, Madhu, Anusaya and Jidan we're too good as well as professional. Also thanks to Dr. Sarat who helped me to get ride from the illness. I recommend AMRI Bhubaneshwar for better treatment.","Pallavi Jha","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"My self Pragati Kumar, my mother Anjana Kumar was admitted in 3111 under Dr.Shibani Devi on 6/8/24
She was very co-oparative and a kind hearted person.
And your nursing team are also very well co-operative under the guidance of Lilima Senapati ( Rita, Rajeshree , nivedita, Pinky and Jemima )they are very well co-operative and understand the patient's problem very well.
Also I would like to thank all the housekeeping staff under the guidance of Mrs Renu ( shantoshini, shuchitra , Barsha) their service is excellent and very well co-operative.
And the food and delivery person were also so excellent there service was too good...what my mother needed they all served her with good response.
We are so glad to have such a great hospitality in our country.
Thank you and you team for such a wonderful hospitality.","Pragati Kumar","Manipal Hospitals, Bhubaneswar","5"
,"1","13546","4.8",,,"This hospital doesn’t deserve a single star. Like you guys know how to take money in advance but doesn’t know how to take care of the patients in advance. My father is there from last 3 days and the reason is he is having severe stomach ache. Hospital wrote a lot of tests to do and said to do on the same day but it was done after 24 hrs. No one is available for an emergency. 3 day of medication and continues test but no change in health and only thing doctors say is wait it ll be fine . He is still having 10X pain just after the painkiller dose goes off and they are keeping him on painkillers from last 3 days","Khyudha Trushna","Manipal Hospitals, Bhubaneswar","1"
,"0","13546","4.8",,,"I admitted manipal hospital bbsr for cystectomy surgery and i must say my experience was outstanding.
Doctor and team dr Monica Gupta and dr provided exceptional care.
Nursing staff - including lilima, bhagyshree,itishree, rajashree,puja, were fantastic they were consistently attentive and compassionate. They always checking my health comfort and well being. They are professionally and dedication truly made a difference for my recovery process.
Nursing always smiling
Cleaning -Housekeeping - geeta,santoshi,suchitra,barsha and ms renu is maintaing always clean less. Hospital was well kept and hygiene.
Food- the food serve at the hospital is very good it was very tasty and nutritious bhola is very good daitcian - manshi.
Overall my experience at manipal hospital bbsr was very positive, the combination of excellent medi care and nursing services and nursing team made my stay comfortable I highly recommend this hospital to anyone any Time.","Janakee Mangaraj","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"Excellent care and service has been provided during my treatment. Dr.Tanmaya Sahu has understand the patient situation and gives treatment accordingly.
Manipal sister staff members are well trained very helpful and supportive during my treatment.Food was hygienic and provided on time with personalise diet plan.
Security Laxmi Priya attended guide us and help us during admission in hospital.","Tushar sahu","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"One of the best hospitals in bhubaneswar with best facilities available. I am happy with their services and well trained and well behaved staffs. Special thanks to Dr.Harpreet Kaur and sister Jhulana from G.OPD who always attend their patients with a great smile and always guide them in every situation. Whenever I visit hospital always feel happy rather being worried as they are taking best care and providing best solution.","swati pattnaik","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"My mother admitted on 2.8.24 for pituitary gland tumor surgery under Dr. amit Jaiswal. Surgery went fine and the follow ups with the doctor is is really good. Response of the doctor is very friendly and nice.

Nursing staffs are well qualified and very responsive. Team leader Lilima Senapati is very kind in nature and well organised with her team which is perfect in their professional career.

House keeping service is Satisfying. Restrooms are very clean and hygiene. Wards are well maintained and illuminated.

Happy to visit here. I'll definitely recommend to the people who are in need of best quality of treatment.","Soumya Ranjan Pradhan","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"I m in 3rd general ward,Dr Samarendra Behera No 1 that I have seen. All staffs r very caring. Their behaviour very good.   Cleaning,diet very good. Sreemati di Supervisor  very good guide us properly Mohinidi ,Haresh bhai, pujadi, kamir housekeeping also very good","Pramod kumar Sahoo","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"My father got admitted on 6th august under Dr. P. R. Bhuyan in Neuro HDU 2128.Here all staffs are good and co- operative. All nursing care providers are nice and well behaved especially Sis. Tapasi. And i am really very happy with treatment taken from this hospital. And i got discharge on 12.8.24 with my healthy father.","Shiv Prasad Yadav","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"I was admitted under   sunil kumar patra  for TLIF  in 3rd general ward. I would say best hospital and best care. I also visited other hospital but behavior of these staffs r very good. Dr Sunil  patrakaar sir is excellent I will say. All nursing staffs r  caring dedicated house keeping staffs r well behavior, cleanliness also good kamir is verygood, diet also good. Shreemati madam very good coordinator.teaches me how to care my
mystery  . Other staffs also Itidi, Br subham, haresh all r very cooperativeSpecial  thanksSpecial thanks . Physsio also good","Sesadeb Samal","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"Hi All
Writing this review to make all of you aware about this hospital during my 3days admission for my wifes delivery.

Dr Harpreet kaur mam is faboulous and so supportive .She is very proffesional and passionate towards her work.Thank you mam.

security Sundari Sahoo is so much helpful she has helped me from the day 1 till our discharge.floor management/House keeping team were so nice and they have arranged a beautiful cake cutting ceremony for us.

Points to take actions : NICU junior doctors need to be more proffesional ,  they are so insensitive and there major concern is how to generate revenue towards hospital","Jajati Jena","Manipal Hospitals, Bhubaneswar","4"
,"0","13546","4.8",,,"I am Dhulia Das .I was admitted in bed no 4001 under Dr pratap behera.All Staff are very cooperative and excellent.

Mainly 4 th b block brother & sister are very kind,polite behaviour and cooperative.

Specially Brother Dibya,Madhu,Rajashree are excellent their service.

Also Special thanks to Sr Jidan,Sr Anusaya for their behaviour and management towards 4 th b","Sufala Das","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"Myself Umashankar Pradhan admitted in Bed no-3075  under Dr Sarthak  Patnaik Sir on 7/8/2024. I have ACL tear. I would say he is the best doctor  in world who gave me confident,clear my doubts, did my surgery,within a 2 days I m able to walk. Really thankful sir  u r the best.
All Nursing staffs r also very good. They do their work with smile which is the best quality.caring and empathetic.  Sreemati Mam I would say best guide.  Her super vision ,coordination, cooperation & guidance  is excellent .I also want to thanks all staffs like Sr Iti,Sr Mohini,Br Satya Br Haresh Br Subham Sr Kakali ,all helped me a lot from personal care to medications. I will be grateful.
House keeping supervisor Ms Renu who  asked every day about cleaning , bedsheet changed. Thanks to Kamir  and  all house keeping staffs.
Dietician  Manasi mam also very good,diet also I would say very good , variety and healthy.
Thanks to  floor coordinator Mr Hasan bhai and Punyatoya  mam,who clarify  me all time.
Lastly I would give to thanks to mithun Bhai for dressing my surgery side smoothly.
Thanks a lot to all, God bless u all","Lets Academy","Manipal Hospitals, Bhubaneswar","5"
