"likesCount","text","title","reviewsCount","rating","reviewerNumberOfReviews","totalScore","stars","price"
"2","Worst hospital of bbsr...you guys should work on your behaviour first.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","1",
"0","Best hospital. Good service quality.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","5",
"3","Rude staffs including the administration, they doesn't listen ur issue, busy blaming you for all the reasons and doesn't have enough space to sit.. I still wonder who let them to open a hospital with such a small entrance in front of emergency ward. Strictly a no for emergency. You may die before you reach.
No parking lot and road is always blocked with vehicles","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","1",
"2","No parking lot.
Road is always blocked with vehicles.
A big NO for emergency patients.
Doesn't have a big entrance.
No assistance from the staffs.
No ones comes to attend the patients with wheelchair
No space
Insufficient chairs for waiting staffs
Rude staffs and administratiadministration","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","1",
"3","Worst hospital. It doesn't has much space,no place to sit, staffs are rude to their clients and couldn't find great behaviour from their end.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","1",
"1","Very poor administration.
None of the staff are co-operative at all.
Delay is causing the patients condituon detoriate even more.
Not at all happy.
I solely hold the authorities responsible for such mismanagement.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","1",
"0","Had an excellent journey with utmost health care package and infusion during my mother's cancer treatment.
Best Hospital in Bhubaneswar.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","5",
"6","BEWARE OF FRAUDS!!!!

Such a worst hospital I've ever seen. I went to this hospital on November 19th for the first time.
I was suffering from cough, sneezing, diarrhea and breathing difficulties. On the same day, they gave me a lot of pills and it cost around 800 ruppes. I went home. On the the very next day I become more tired. Next day I had my board exam.
I went to the hospital again. Both the times the security told me to go to the casualty first.
They gave me nebulization and I felt good and also gave me  injection of paracetamol through the cannula. They've taken blood samples for some blood test. And when I went for the billing, I got really shocked. It was around 4500 rupees. I told to cut some of the test which is not nessesary now and then then bill amount become 2850.
And sent me home. When I reached home, I started shivering. I don't know why... I went to the hospital again and they were telling that I am dengue positive. They told me to get admitted in the hospital. I told I'm from another state, I'm studying here and I've my exams from tomorrow. They literally made me panic and I booked flight to my home town.  Because I didn't have any other choice. When I reached my hometown i went to the hospital right away from the airport and it cost me only 600 rupees.
And the report was negative .
And the doctor told me there is dengue antibody present in my body antigen report is negative.. May be I was affected with dengue before. Which means a doctor can easily find that I am not dengue positive now. still I don't know why they give me a wrong report.
Because of that wrong report I lost one year of my degree and I lost around 15k including the flight ticket. Such an irresponsible hospital I've ever seen in my life!!","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","1",
"4","Awesome experience. Starting from the help desk to the Doctor to the billing guy, everyone's behaviour is top notch and comforting. Even the guards are well-behaved. Good experience with the pathology as well. Much better experience than those big MNC type hospitals in Bhubaneswar.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","5",
"1","The OPD doctors are never on time and patients are made to wait for long hours.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","1",
"3","There is no parking facility. Enough security staffs, still not able to perform duty properly. Patients vehicles are outside but they are not intrested to even keep an eye to avoid any kind of damages to the vehicle . Rest everything is good.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","4",
"0","Highly recommend for oncology related issues.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","5",
"0","Best service of sparsh hospital.","Sparsh Hospitals & Critical Care Pvt. Ltd.","1696",,,"4.2","5",
"1","I recently had an exceptional experience at Neelachal Hospital Pvt Ltd. The staff was incredibly professional, attentive, and compassionate from start to finish. The facilities were state-of-the-art, clean, and comfortable. My doctor took the time to explain everything in detail, ensuring I felt at ease throughout my stay. The nurses were attentive and provided top-notch care. I felt truly cared for and would highly recommend this hospital to anyone seeking high-quality medical treatment.","Neelachal Hospital Pvt Ltd","363",,,"4.1","5",
"1","I was admitted  in 3 rd floor of the hospital .not only the doctors,nurses took good care of me .the incharge of the floor was very humble  and all the staff of 3 rd floor r very hospitable  to us ; the swastthyamitra of the hospital  was also very cooperative  to me.","Neelachal Hospital Pvt Ltd","363",,,"4.1","5",
"0","Recently visited your hospital for treatment of my mother and I would like to provide some feedback regarding my experience. Overall, I appreciate the care provided by staff and staff's are very polite and cooperative and the facilities available at the hospital also good.","Neelachal Hospital Pvt Ltd","363",,,"4.1","5",
"1","In the hospital, were a family, """" Even in the darkest of time, the light💡 of healing shines⭐✨ Good Hospital, best treatment nd all doctors nd nurses,
attendants  behaviour good👍..... By the way ""A hospital may be a place of illness, but it's also a place of healing hope, and humanity best 👍hospital best treatment tq neelachala hospital all members","Neelachal Hospital Pvt Ltd","363",,,"4.1","5",
"5","My Mother was admitted for amputation last month,  and specials thanks to the these people Alka, Snigdha, rozy , subha , lalu and bulu For the support. I got the best treatment overthere.","Neelachal Hospital Pvt Ltd","363",,,"4.1","5",
"0","The first ever hospital where I got my internship.thanks for giving me a chance to be in a Nobel profession that serves the patients..proud to be a part of this hospital and myself for doing my job with all my honesty and sincerity","Neelachal Hospital Pvt Ltd","363",,,"4.1","5",
"1","A very good and old Hospital in the heart of the City. So many renowned Doctors are available here especially nephrology, neurology and medicine. Hospital management and administration is quite good. A well operated dialysis unit is functioning also. All staff members, patient attendants are cordial and good in behaviour. Corporate staff are very cordial and cooperative. Santosh Sir, Anita Mam, Rupa Mam, Kalyani Mam, Lau Sir and Bulu Sir are very good.","Neelachal Hospital Pvt Ltd","363",,,"4.1","5",
"1","I like the treatment of the hospital. I recommend that if you have any disease you will come here for better treatment.i
Ilove it.","Neelachal Hospital Pvt Ltd","363",,,"4.1","5",
"0","All staffs are good and having helpful Nature.
Good patient attending skills and Good doctors with good behaviour.","Neelachal Hospital Pvt Ltd","363",,,"4.1","4",
"1","Really vry bad experience, vry bad service, I request to public please don't come this hospital, If you want to die then come to this property. All the nurse staff and attendant staff are not well behaviour.....","Neelachal Hospital Pvt Ltd","363",,,"4.1","1",
"0","The service here was very good but one staff member named SUBHA behaved a bit badly which I didn't like otherwise everything is very well thankyou.","Neelachal Hospital Pvt Ltd","363",,,"4.1","4",
